sale_date,order_id,region,state,category,product,seller,channel,payment_status,quantity,unit_price,unit_cost
2025-11-07,PED-00577,Norte,RO,Serviços,Implantação de Rede,Carla Souza,Parceiros,Pago,2,3135.62,1211.86
2025-11-07,PED-01110,Sul,RS,Serviços,Consultoria TI,Diego Santos,Venda direta,Pago,1,2037.93,541.91
2025-11-08,PED-00122,Sudeste,ES,Serviços,Implantação de Rede,Diego Santos,Online,Pago,1,3162.17,1152.65
2025-11-08,PED-00356,Sul,RS,Infraestrutura,Firewall Appliance,Ana Lima,Online,Pago,5,5381.52,3771.28
2025-11-08,PED-01289,Sudeste,MG,Infraestrutura,Access Point,Diego Santos,Loja física,Parcelado,5,1113.2,673.43
2025-11-09,PED-00079,Norte,RO,Computadores,Desktop Business,Diego Santos,Online,Parcelado,1,4569.85,3418.31
2025-11-09,PED-00293,Norte,PA,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Parceiros,Pago,3,2021.63,1289.99
2025-11-10,PED-00669,Sudeste,RJ,Serviços,Implantação de Rede,Fernanda Costa,Loja física,Pago,2,3107.14,1188.94
2025-11-10,PED-00702,Sudeste,SP,Periféricos,Teclado Mecânico,Ana Lima,Parceiros,Pago,1,442.02,271.3
2025-11-10,PED-01333,Norte,AM,Computadores,Notebook Pro,Diego Santos,Loja física,Pago,2,5971.11,4222.75
2025-11-11,PED-00969,Norte,RO,Infraestrutura,Access Point,Diego Santos,Parceiros,Pago,2,1127.74,699.09
2025-11-12,PED-01358,Sul,PR,Computadores,Desktop Business,Fernanda Costa,Venda direta,Pago,4,4760.54,3361.77
2025-11-13,PED-00093,Sul,SC,Infraestrutura,Firewall Appliance,Carla Souza,Parceiros,Pendente,5,4987.61,3779.08
2025-11-14,PED-01044,Sudeste,ES,Computadores,Desktop Business,Carla Souza,Venda direta,Pago,4,4894.26,3363.85
2025-11-16,PED-00056,Sul,PR,Serviços,Consultoria TI,Fernanda Costa,Online,Pago,2,2036.08,526.55
2025-11-18,PED-00403,Centro-Oeste,DF,Infraestrutura,Firewall Appliance,Diego Santos,Parceiros,Parcelado,1,5526.23,3736.91
2025-11-19,PED-00379,Sul,RS,Periféricos,Mouse Sem Fio,Ana Lima,Parceiros,Parcelado,5,201.63,101.47
2025-11-19,PED-01219,Sul,PR,Periféricos,Teclado Mecânico,Bruno Silva,Parceiros,Parcelado,2,480.51,274.03
2025-11-20,PED-00020,Centro-Oeste,DF,Computadores,Desktop Business,Bruno Silva,Loja física,Parcelado,3,4885.87,3351.75
2025-11-20,PED-00648,Norte,PA,Infraestrutura,Switch Gerenciável,Ana Lima,Parceiros,Pago,4,1833.3,1270.7
2025-11-21,PED-01090,Sudeste,RJ,Infraestrutura,Switch Gerenciável,Diego Santos,Loja física,Parcelado,3,1859.64,1253.67
2025-11-22,PED-00660,Sudeste,ES,Serviços,Consultoria TI,Diego Santos,Venda direta,Parcelado,1,1965.26,537.42
2025-11-23,PED-00661,Sudeste,MG,Infraestrutura,Access Point,Carla Souza,Parceiros,Parcelado,1,1082.39,650.54
2025-11-24,PED-00041,Centro-Oeste,GO,Infraestrutura,Switch Gerenciável,Bruno Silva,Venda direta,Parcelado,5,1997.2,1279.6
2025-11-25,PED-00123,Centro-Oeste,MS,Infraestrutura,Access Point,Ana Lima,Loja física,Pago,2,1053.46,678.93
2025-11-26,PED-00135,Sudeste,MG,Computadores,Desktop Business,Carla Souza,Loja física,Pago,1,4728.13,3438.0
2025-11-26,PED-00651,Sudeste,SP,Serviços,Consultoria TI,Gustavo Rocha,Online,Pago,1,1935.24,543.8
2025-11-27,PED-00178,Centro-Oeste,GO,Computadores,Desktop Business,Carla Souza,Loja física,Pago,3,4882.17,3423.23
2025-11-27,PED-00767,Nordeste,CE,Periféricos,Monitor 27,Bruno Silva,Loja física,Pendente,5,1609.12,1093.07
2025-11-28,PED-01290,Sudeste,SP,Computadores,Mini PC,Ana Lima,Online,Parcelado,3,3091.26,2279.79
2025-11-29,PED-00267,Nordeste,BA,Computadores,Mini PC,Bruno Silva,Venda direta,Pendente,4,2849.45,2310.64
2025-11-29,PED-00391,Nordeste,RN,Computadores,Desktop Business,Fernanda Costa,Parceiros,Parcelado,3,4716.6,3405.73
2025-12-03,PED-00199,Sudeste,MG,Computadores,Mini PC,Bruno Silva,Venda direta,Pago,3,3003.72,2173.46
2025-12-03,PED-00343,Sudeste,ES,Infraestrutura,Firewall Appliance,Fernanda Costa,Loja física,Pago,3,5496.69,3922.03
2025-12-03,PED-00687,Sudeste,MG,Serviços,Implantação de Rede,Carla Souza,Parceiros,Pago,1,2958.39,1216.23
2025-12-05,PED-00424,Nordeste,RN,Infraestrutura,Access Point,Carla Souza,Venda direta,Parcelado,2,1059.99,679.35
2025-12-05,PED-00872,Sudeste,RJ,Serviços,Consultoria TI,Gustavo Rocha,Venda direta,Pago,1,2042.8,561.47
2025-12-06,PED-00073,Sudeste,MG,Computadores,Notebook Pro,Diego Santos,Online,Pago,3,5845.68,4317.99
2025-12-06,PED-00442,Sul,RS,Periféricos,Teclado Mecânico,Carla Souza,Loja física,Parcelado,5,433.58,268.48
2025-12-07,PED-00094,Sudeste,MG,Periféricos,Teclado Mecânico,Carla Souza,Parceiros,Pago,4,433.96,268.96
2025-12-07,PED-00187,Centro-Oeste,MT,Serviços,Implantação de Rede,Fernanda Costa,Venda direta,Pendente,2,2969.89,1204.02
2025-12-07,PED-00821,Sudeste,SP,Computadores,Notebook Pro,Carla Souza,Loja física,Pago,4,5893.07,4403.76
2025-12-08,PED-00611,Sudeste,SP,Infraestrutura,Switch Gerenciável,Fernanda Costa,Loja física,Pago,3,1964.94,1318.04
2025-12-11,PED-00595,Nordeste,RN,Periféricos,Monitor 27,Diego Santos,Loja física,Pago,2,1615.3,1067.87
2025-12-13,PED-00271,Sudeste,SP,Serviços,Consultoria TI,Ana Lima,Online,Pago,1,1961.0,530.51
2025-12-14,PED-00058,Nordeste,BA,Computadores,Desktop Business,Fernanda Costa,Parceiros,Pago,5,4652.47,3439.38
2025-12-15,PED-01049,Sudeste,MG,Serviços,Suporte Remoto,Bruno Silva,Online,Pago,1,459.7,133.21
2025-12-16,PED-00684,Sudeste,SP,Infraestrutura,Switch Gerenciável,Carla Souza,Venda direta,Pago,5,1973.2,1310.47
2025-12-16,PED-00814,Sudeste,ES,Computadores,Notebook Pro,Carla Souza,Online,Pago,2,5504.47,4289.54
2025-12-16,PED-01071,Sudeste,ES,Computadores,Notebook Pro,Fernanda Costa,Venda direta,Pago,4,5947.59,4153.66
2025-12-18,PED-00906,Sul,SC,Periféricos,Teclado Mecânico,Bruno Silva,Loja física,Parcelado,1,471.78,271.91
2025-12-18,PED-01279,Centro-Oeste,MT,Periféricos,Teclado Mecânico,Ana Lima,Venda direta,Pago,5,471.43,264.52
2025-12-19,PED-00279,Sudeste,RJ,Infraestrutura,Access Point,Bruno Silva,Parceiros,Pendente,3,1008.47,699.61
2025-12-19,PED-00942,Sul,RS,Computadores,Desktop Business,Carla Souza,Loja física,Pago,5,4940.44,3333.31
2025-12-19,PED-00975,Centro-Oeste,DF,Computadores,Notebook Pro,Diego Santos,Online,Pendente,1,5800.52,4285.05
2025-12-19,PED-01064,Sudeste,RJ,Computadores,Desktop Business,Carla Souza,Parceiros,Pago,1,4957.81,3630.08
2025-12-19,PED-01157,Sul,SC,Computadores,Notebook Pro,Ana Lima,Loja física,Pago,4,5663.36,4178.87
2025-12-19,PED-01242,Sul,RS,Serviços,Implantação de Rede,Gustavo Rocha,Parceiros,Pago,1,3251.32,1172.02
2025-12-20,PED-00482,Centro-Oeste,DF,Periféricos,Monitor 27,Bruno Silva,Venda direta,Pago,5,1562.97,1050.16
2025-12-20,PED-00963,Centro-Oeste,DF,Infraestrutura,Switch Gerenciável,Bruno Silva,Loja física,Pago,1,1924.39,1357.31
2025-12-21,PED-00029,Sudeste,SP,Infraestrutura,Firewall Appliance,Ana Lima,Online,Parcelado,1,5564.68,3681.29
2025-12-21,PED-00270,Sul,PR,Serviços,Suporte Remoto,Diego Santos,Online,Pago,1,498.15,130.72
2025-12-22,PED-00914,Sudeste,SP,Computadores,Mini PC,Bruno Silva,Loja física,Pago,5,2993.26,2274.18
2025-12-23,PED-00536,Nordeste,BA,Infraestrutura,Switch Gerenciável,Diego Santos,Parceiros,Pago,1,1911.65,1274.23
2025-12-23,PED-00700,Sudeste,SP,Serviços,Suporte Remoto,Diego Santos,Venda direta,Pendente,2,481.99,132.93
2025-12-25,PED-00582,Norte,AM,Serviços,Implantação de Rede,Ana Lima,Loja física,Pago,2,3205.82,1226.24
2025-12-25,PED-00919,Centro-Oeste,MT,Infraestrutura,Access Point,Bruno Silva,Loja física,Pago,3,1101.88,677.34
2025-12-26,PED-01010,Sudeste,RJ,Computadores,Notebook Pro,Diego Santos,Loja física,Pendente,2,6010.89,4197.44
2025-12-26,PED-01262,Sudeste,MG,Periféricos,Mouse Sem Fio,Diego Santos,Loja física,Pago,5,199.27,99.3
2025-12-26,PED-01346,Norte,RO,Periféricos,Teclado Mecânico,Ana Lima,Venda direta,Pago,3,473.72,274.09
2025-12-27,PED-00615,Sudeste,MG,Serviços,Consultoria TI,Ana Lima,Loja física,Pendente,2,2048.85,565.39
2025-12-27,PED-01201,Sudeste,RJ,Infraestrutura,Switch Gerenciável,Diego Santos,Parceiros,Parcelado,3,1962.59,1285.1
2025-12-28,PED-01251,Norte,RO,Infraestrutura,Access Point,Fernanda Costa,Online,Pendente,3,1059.39,683.93
2025-12-29,PED-01008,Sul,RS,Periféricos,Mouse Sem Fio,Diego Santos,Online,Pago,2,202.02,99.37
2025-12-31,PED-00694,Sudeste,ES,Infraestrutura,Access Point,Bruno Silva,Venda direta,Pago,1,1079.43,647.15
2025-12-31,PED-00755,Sul,SC,Computadores,Desktop Business,Diego Santos,Online,Pago,2,4642.34,3424.94
2025-12-31,PED-01031,Sudeste,RJ,Serviços,Consultoria TI,Carla Souza,Loja física,Pendente,1,1910.04,520.92
2026-01-01,PED-00721,Sul,PR,Serviços,Consultoria TI,Gustavo Rocha,Venda direta,Pendente,2,2051.19,551.1
2026-01-01,PED-01306,Sul,PR,Computadores,Notebook Pro,Carla Souza,Online,Pago,4,5642.55,4464.29
2026-01-02,PED-01392,Nordeste,BA,Infraestrutura,Switch Gerenciável,Diego Santos,Loja física,Pago,1,2006.5,1345.43
2026-01-04,PED-01286,Centro-Oeste,GO,Serviços,Implantação de Rede,Fernanda Costa,Venda direta,Pago,1,3149.9,1231.27
2026-01-05,PED-00953,Sul,PR,Periféricos,Mouse Sem Fio,Gustavo Rocha,Parceiros,Pendente,2,217.54,106.95
2026-01-06,PED-01040,Norte,PA,Serviços,Consultoria TI,Fernanda Costa,Online,Parcelado,1,1927.42,537.6
2026-01-06,PED-01288,Sudeste,MG,Computadores,Mini PC,Bruno Silva,Venda direta,Pago,5,3163.33,2349.68
2026-01-07,PED-00040,Nordeste,CE,Serviços,Implantação de Rede,Bruno Silva,Venda direta,Pendente,2,3253.94,1244.19
2026-01-07,PED-00222,Sudeste,RJ,Computadores,Mini PC,Gustavo Rocha,Online,Pago,1,3316.22,2219.52
2026-01-10,PED-00198,Sudeste,MG,Infraestrutura,Firewall Appliance,Carla Souza,Loja física,Pendente,2,5100.2,3804.91
2026-01-11,PED-00539,Sul,SC,Computadores,Notebook Pro,Fernanda Costa,Online,Pago,3,6234.75,4463.37
2026-01-11,PED-01095,Nordeste,BA,Periféricos,Monitor 27,Diego Santos,Venda direta,Pago,5,1661.4,1120.27
2026-01-11,PED-01163,Sul,RS,Infraestrutura,Access Point,Fernanda Costa,Venda direta,Pago,4,1056.23,672.87
2026-01-12,PED-00762,Sudeste,MG,Serviços,Suporte Remoto,Gustavo Rocha,Parceiros,Pendente,2,536.13,140.46
2026-01-14,PED-00671,Centro-Oeste,GO,Infraestrutura,Switch Gerenciável,Carla Souza,Venda direta,Pendente,2,1908.36,1380.53
2026-01-14,PED-00692,Centro-Oeste,MS,Periféricos,Teclado Mecânico,Bruno Silva,Venda direta,Pago,2,444.07,293.4
2026-01-15,PED-01364,Sudeste,ES,Serviços,Suporte Remoto,Ana Lima,Venda direta,Pago,2,523.99,133.42
2026-01-16,PED-00770,Nordeste,PE,Computadores,Mini PC,Diego Santos,Online,Pendente,5,3217.61,2344.82
2026-01-17,PED-00505,Sudeste,RJ,Serviços,Suporte Remoto,Fernanda Costa,Parceiros,Pendente,1,503.85,132.8
2026-01-18,PED-01389,Centro-Oeste,GO,Computadores,Desktop Business,Diego Santos,Venda direta,Pago,4,4547.2,3601.09
2026-01-19,PED-00625,Sudeste,SP,Periféricos,Mouse Sem Fio,Fernanda Costa,Loja física,Pendente,5,192.8,102.38
2026-01-19,PED-01398,Nordeste,CE,Serviços,Consultoria TI,Diego Santos,Online,Pago,2,1956.87,555.3
2026-01-20,PED-00472,Sul,RS,Serviços,Implantação de Rede,Gustavo Rocha,Venda direta,Parcelado,1,3057.91,1187.1
2026-01-22,PED-00151,Nordeste,PE,Computadores,Desktop Business,Gustavo Rocha,Venda direta,Pendente,5,4755.3,3647.98
2026-01-24,PED-00438,Sul,RS,Periféricos,Teclado Mecânico,Fernanda Costa,Parceiros,Pago,2,457.27,289.84
2026-01-24,PED-00720,Sudeste,MG,Computadores,Desktop Business,Fernanda Costa,Venda direta,Pago,4,4854.79,3631.29
2026-01-24,PED-01343,Nordeste,BA,Periféricos,Mouse Sem Fio,Gustavo Rocha,Online,Parcelado,4,207.31,105.31
2026-01-25,PED-00804,Sul,RS,Infraestrutura,Switch Gerenciável,Diego Santos,Parceiros,Pago,2,1957.41,1373.19
2026-01-26,PED-00361,Sul,PR,Computadores,Notebook Pro,Fernanda Costa,Parceiros,Pago,2,5742.54,4544.94
2026-01-26,PED-01176,Sudeste,RJ,Computadores,Mini PC,Diego Santos,Venda direta,Pago,1,3003.18,2234.05
2026-01-26,PED-01304,Sul,PR,Computadores,Desktop Business,Ana Lima,Venda direta,Parcelado,4,4653.96,3751.65
2026-01-28,PED-00285,Sudeste,SP,Computadores,Notebook Pro,Bruno Silva,Loja física,Pago,1,5859.22,4343.84
2026-01-28,PED-00917,Nordeste,RN,Computadores,Notebook Pro,Diego Santos,Venda direta,Parcelado,4,6086.67,4344.3
2026-01-30,PED-00104,Centro-Oeste,MS,Computadores,Desktop Business,Ana Lima,Parceiros,Pago,5,4802.21,3747.56
2026-01-31,PED-00453,Centro-Oeste,DF,Periféricos,Monitor 27,Diego Santos,Online,Pago,4,1549.98,1060.0
2026-01-31,PED-01250,Sul,SC,Infraestrutura,Firewall Appliance,Gustavo Rocha,Parceiros,Pago,1,5241.43,3851.64
2026-02-01,PED-01353,Sul,RS,Periféricos,Monitor 27,Carla Souza,Venda direta,Pendente,3,1622.61,1142.66
2026-02-02,PED-00096,Sudeste,MG,Periféricos,Mouse Sem Fio,Carla Souza,Loja física,Pago,3,196.03,104.15
2026-02-02,PED-00800,Nordeste,CE,Periféricos,Mouse Sem Fio,Gustavo Rocha,Parceiros,Pago,5,218.06,111.9
2026-02-02,PED-00817,Sudeste,RJ,Serviços,Suporte Remoto,Bruno Silva,Parceiros,Pendente,1,492.32,137.85
2026-02-03,PED-00099,Nordeste,BA,Serviços,Suporte Remoto,Gustavo Rocha,Venda direta,Parcelado,1,527.91,131.99
2026-02-05,PED-00845,Sudeste,MG,Computadores,Notebook Pro,Gustavo Rocha,Venda direta,Parcelado,4,5485.63,4228.27
2026-02-05,PED-01321,Sul,SC,Infraestrutura,Switch Gerenciável,Diego Santos,Parceiros,Pago,4,1977.4,1401.43
2026-02-06,PED-00034,Sul,PR,Periféricos,Monitor 27,Carla Souza,Venda direta,Pago,4,1534.93,1128.47
2026-02-06,PED-00894,Sudeste,SP,Serviços,Suporte Remoto,Bruno Silva,Parceiros,Pago,1,486.96,133.7
2026-02-06,PED-00976,Nordeste,BA,Serviços,Consultoria TI,Bruno Silva,Loja física,Pendente,1,2087.22,581.56
2026-02-07,PED-00831,Sul,RS,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Loja física,Pago,2,1902.27,1299.1
2026-02-08,PED-00368,Sudeste,RJ,Infraestrutura,Switch Gerenciável,Diego Santos,Venda direta,Pago,1,1985.04,1359.25
2026-02-08,PED-00903,Nordeste,RN,Serviços,Suporte Remoto,Bruno Silva,Loja física,Pago,1,542.3,138.86
2026-02-08,PED-01161,Sul,RS,Infraestrutura,Access Point,Carla Souza,Venda direta,Pendente,1,1081.2,715.76
2026-02-08,PED-01189,Sul,RS,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Parceiros,Parcelado,3,2018.95,1373.03
2026-02-09,PED-00491,Sudeste,SP,Periféricos,Teclado Mecânico,Carla Souza,Online,Pendente,3,494.85,273.02
2026-02-09,PED-00844,Nordeste,BA,Computadores,Mini PC,Bruno Silva,Parceiros,Pago,5,3294.71,2279.39
2026-02-10,PED-00732,Nordeste,RN,Periféricos,Monitor 27,Diego Santos,Parceiros,Pago,4,1623.45,1096.08
2026-02-10,PED-01099,Sul,PR,Infraestrutura,Access Point,Bruno Silva,Online,Parcelado,1,1065.43,720.33
2026-02-11,PED-00130,Sudeste,ES,Infraestrutura,Firewall Appliance,Diego Santos,Parceiros,Pago,3,5176.28,3794.05
2026-02-11,PED-01074,Nordeste,CE,Periféricos,Monitor 27,Diego Santos,Online,Pago,3,1694.6,1117.08
2026-02-11,PED-01350,Sul,PR,Computadores,Desktop Business,Diego Santos,Online,Pendente,3,5144.84,3466.3
2026-02-12,PED-00231,Centro-Oeste,DF,Infraestrutura,Access Point,Carla Souza,Venda direta,Pago,1,1100.87,720.32
2026-02-13,PED-00207,Sul,SC,Serviços,Consultoria TI,Bruno Silva,Venda direta,Pago,2,2048.83,580.13
2026-02-13,PED-00631,Sudeste,SP,Serviços,Consultoria TI,Gustavo Rocha,Loja física,Pago,2,2015.63,566.62
2026-02-14,PED-00829,Sul,PR,Computadores,Notebook Pro,Diego Santos,Loja física,Pago,3,5891.7,4280.32
2026-02-17,PED-01265,Sudeste,SP,Infraestrutura,Firewall Appliance,Bruno Silva,Venda direta,Pago,1,5644.28,3981.43
2026-02-19,PED-00066,Centro-Oeste,GO,Periféricos,Mouse Sem Fio,Fernanda Costa,Parceiros,Pago,4,197.66,107.98
2026-02-19,PED-00118,Sudeste,RJ,Serviços,Consultoria TI,Gustavo Rocha,Parceiros,Pago,1,2070.61,571.77
2026-02-19,PED-00685,Sul,RS,Periféricos,Mouse Sem Fio,Diego Santos,Loja física,Pago,4,212.21,103.63
2026-02-19,PED-00836,Sudeste,SP,Infraestrutura,Firewall Appliance,Carla Souza,Venda direta,Pendente,5,5177.67,4026.74
2026-02-19,PED-01314,Centro-Oeste,DF,Periféricos,Teclado Mecânico,Diego Santos,Online,Parcelado,5,467.44,287.92
2026-02-19,PED-01320,Centro-Oeste,DF,Computadores,Mini PC,Carla Souza,Venda direta,Pendente,4,3365.31,2341.57
2026-02-20,PED-01218,Sul,SC,Infraestrutura,Switch Gerenciável,Fernanda Costa,Loja física,Parcelado,5,1975.4,1375.52
2026-02-21,PED-01272,Sul,RS,Serviços,Implantação de Rede,Diego Santos,Online,Pendente,1,3105.86,1272.38
2026-02-22,PED-01187,Sul,SC,Serviços,Suporte Remoto,Fernanda Costa,Online,Pago,2,539.72,130.85
2026-02-23,PED-00484,Sudeste,MG,Infraestrutura,Switch Gerenciável,Ana Lima,Parceiros,Parcelado,4,2109.54,1292.57
2026-02-24,PED-00826,Sudeste,SP,Periféricos,Teclado Mecânico,Gustavo Rocha,Venda direta,Pago,1,482.54,294.06
2026-02-24,PED-01125,Sudeste,ES,Infraestrutura,Firewall Appliance,Gustavo Rocha,Venda direta,Pago,3,5691.53,3782.82
2026-02-24,PED-01315,Norte,PA,Infraestrutura,Access Point,Carla Souza,Loja física,Pago,5,1035.77,677.38
2026-02-24,PED-01394,Sudeste,ES,Serviços,Implantação de Rede,Bruno Silva,Parceiros,Pago,2,2991.12,1212.96
2026-02-27,PED-00598,Centro-Oeste,GO,Infraestrutura,Access Point,Diego Santos,Venda direta,Pago,2,1050.93,677.16
2026-02-27,PED-00801,Sudeste,MG,Serviços,Implantação de Rede,Bruno Silva,Venda direta,Pago,1,3160.7,1241.78
2026-02-27,PED-00912,Nordeste,CE,Infraestrutura,Firewall Appliance,Fernanda Costa,Parceiros,Pago,3,5622.62,3978.06
2026-02-28,PED-00454,Sudeste,SP,Computadores,Desktop Business,Diego Santos,Parceiros,Pago,5,4640.0,3658.38
2026-02-28,PED-00466,Norte,PA,Computadores,Notebook Pro,Gustavo Rocha,Loja física,Pendente,4,6084.96,4237.77
2026-02-28,PED-00840,Nordeste,CE,Serviços,Consultoria TI,Diego Santos,Loja física,Pago,2,2095.34,571.42
2026-03-01,PED-00233,Centro-Oeste,GO,Computadores,Notebook Pro,Gustavo Rocha,Loja física,Pendente,3,5620.31,4489.03
2026-03-01,PED-00610,Sul,RS,Serviços,Suporte Remoto,Ana Lima,Online,Pendente,2,519.84,138.03
2026-03-02,PED-00573,Centro-Oeste,GO,Periféricos,Mouse Sem Fio,Carla Souza,Online,Pago,3,209.38,112.05
2026-03-04,PED-00161,Sudeste,ES,Periféricos,Mouse Sem Fio,Bruno Silva,Online,Pago,3,209.84,112.11
2026-03-04,PED-01002,Sudeste,SP,Serviços,Implantação de Rede,Ana Lima,Parceiros,Parcelado,2,3175.74,1258.28
2026-03-04,PED-01022,Sul,SC,Infraestrutura,Switch Gerenciável,Carla Souza,Venda direta,Pago,4,2051.33,1415.0
2026-03-05,PED-00147,Sudeste,MG,Computadores,Notebook Pro,Diego Santos,Online,Pago,2,5837.64,4521.47
2026-03-05,PED-00260,Nordeste,PE,Infraestrutura,Firewall Appliance,Bruno Silva,Loja física,Pago,5,5549.44,3835.41
2026-03-05,PED-00465,Sudeste,ES,Periféricos,Monitor 27,Ana Lima,Loja física,Pendente,3,1718.49,1139.57
2026-03-06,PED-00494,Sudeste,SP,Computadores,Mini PC,Carla Souza,Parceiros,Parcelado,4,3144.98,2284.26
2026-03-08,PED-00439,Sul,PR,Serviços,Consultoria TI,Ana Lima,Venda direta,Pago,1,2118.28,566.91
2026-03-08,PED-00509,Sul,PR,Periféricos,Monitor 27,Fernanda Costa,Loja física,Parcelado,5,1672.78,1117.5
2026-03-09,PED-00431,Sudeste,ES,Serviços,Consultoria TI,Ana Lima,Online,Parcelado,1,2048.46,576.79
2026-03-10,PED-00055,Norte,PA,Computadores,Notebook Pro,Bruno Silva,Loja física,Pendente,2,6180.83,4453.39
2026-03-10,PED-00376,Nordeste,PE,Periféricos,Mouse Sem Fio,Fernanda Costa,Parceiros,Parcelado,2,193.11,108.83
2026-03-10,PED-00452,Nordeste,CE,Serviços,Implantação de Rede,Gustavo Rocha,Loja física,Pago,1,3039.39,1189.51
2026-03-10,PED-00578,Sul,PR,Serviços,Implantação de Rede,Carla Souza,Loja física,Pendente,2,3397.2,1215.68
2026-03-10,PED-01276,Nordeste,RN,Computadores,Desktop Business,Bruno Silva,Parceiros,Pago,3,4960.3,3692.43
2026-03-11,PED-00241,Sul,SC,Infraestrutura,Switch Gerenciável,Fernanda Costa,Loja física,Parcelado,3,1880.34,1363.29
2026-03-11,PED-01256,Sudeste,SP,Periféricos,Monitor 27,Ana Lima,Parceiros,Pago,2,1754.5,1139.75
2026-03-12,PED-00238,Sul,SC,Periféricos,Mouse Sem Fio,Ana Lima,Loja física,Pago,4,207.0,104.39
2026-03-14,PED-00019,Sudeste,ES,Periféricos,Monitor 27,Diego Santos,Venda direta,Pago,1,1682.37,1092.58
2026-03-14,PED-00982,Sudeste,MG,Periféricos,Teclado Mecânico,Ana Lima,Loja física,Pago,2,449.92,270.41
2026-03-15,PED-00464,Nordeste,CE,Serviços,Consultoria TI,Bruno Silva,Online,Pago,1,1995.35,582.19
2026-03-15,PED-00954,Sul,SC,Infraestrutura,Firewall Appliance,Gustavo Rocha,Venda direta,Pago,4,5101.71,4029.0
2026-03-15,PED-01172,Sul,SC,Serviços,Consultoria TI,Gustavo Rocha,Parceiros,Pago,1,1944.4,556.57
2026-03-17,PED-00193,Sudeste,MG,Computadores,Notebook Pro,Carla Souza,Parceiros,Pendente,3,5958.86,4250.59
2026-03-17,PED-00588,Centro-Oeste,MS,Computadores,Notebook Pro,Fernanda Costa,Loja física,Parcelado,5,5869.18,4475.77
2026-03-18,PED-00108,Nordeste,BA,Infraestrutura,Access Point,Ana Lima,Online,Pago,2,1118.74,719.09
2026-03-18,PED-00316,Nordeste,PE,Periféricos,Teclado Mecânico,Ana Lima,Parceiros,Pago,1,496.57,270.61
2026-03-18,PED-00345,Nordeste,CE,Infraestrutura,Firewall Appliance,Ana Lima,Online,Pendente,3,5421.78,3818.34
2026-03-18,PED-00528,Norte,AM,Serviços,Consultoria TI,Fernanda Costa,Parceiros,Pago,2,1975.36,568.61
2026-03-18,PED-00559,Centro-Oeste,MS,Periféricos,Teclado Mecânico,Diego Santos,Parceiros,Pago,5,471.79,290.5
2026-03-19,PED-00388,Sudeste,MG,Computadores,Mini PC,Fernanda Costa,Online,Parcelado,3,3189.86,2410.49
2026-03-21,PED-00333,Sul,SC,Serviços,Suporte Remoto,Bruno Silva,Online,Pago,1,487.75,140.11
2026-03-21,PED-01345,Centro-Oeste,GO,Computadores,Mini PC,Bruno Silva,Venda direta,Pago,1,3128.84,2341.74
2026-03-22,PED-00970,Norte,AM,Infraestrutura,Firewall Appliance,Bruno Silva,Venda direta,Parcelado,1,5817.93,4110.63
2026-03-24,PED-00993,Sul,RS,Serviços,Implantação de Rede,Carla Souza,Online,Parcelado,2,3145.07,1270.08
2026-03-26,PED-00091,Sul,SC,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Loja física,Pago,2,1916.23,1344.87
2026-03-28,PED-00563,Sudeste,SP,Infraestrutura,Firewall Appliance,Diego Santos,Parceiros,Pendente,1,5425.64,3958.15
2026-03-29,PED-00441,Sudeste,SP,Infraestrutura,Switch Gerenciável,Fernanda Costa,Venda direta,Pago,2,1974.88,1309.46
2026-03-29,PED-01367,Sudeste,RJ,Serviços,Implantação de Rede,Carla Souza,Online,Pago,1,3089.75,1209.67
2026-04-01,PED-01244,Sul,RS,Infraestrutura,Switch Gerenciável,Bruno Silva,Loja física,Parcelado,5,1966.72,1316.3
2026-04-02,PED-00219,Norte,AM,Infraestrutura,Access Point,Bruno Silva,Loja física,Pago,3,1085.61,673.07
2026-04-02,PED-00392,Sudeste,ES,Computadores,Desktop Business,Ana Lima,Loja física,Parcelado,2,4768.42,3485.78
2026-04-02,PED-01241,Sudeste,SP,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Parceiros,Pago,3,2083.04,1349.95
2026-04-02,PED-01284,Nordeste,RN,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Loja física,Pago,2,1940.59,1340.58
2026-04-03,PED-00716,Sudeste,RJ,Periféricos,Monitor 27,Bruno Silva,Online,Pago,2,1560.32,1060.92
2026-04-04,PED-00261,Sul,SC,Infraestrutura,Firewall Appliance,Carla Souza,Parceiros,Parcelado,5,5207.92,4130.6
2026-04-05,PED-00852,Sul,SC,Serviços,Consultoria TI,Fernanda Costa,Parceiros,Pago,1,1912.48,546.71
2026-04-05,PED-00888,Centro-Oeste,MS,Serviços,Consultoria TI,Gustavo Rocha,Loja física,Pago,1,1978.7,575.27
2026-04-06,PED-00952,Nordeste,BA,Serviços,Implantação de Rede,Diego Santos,Online,Pago,1,3091.69,1205.95
2026-04-08,PED-00141,Nordeste,PE,Infraestrutura,Firewall Appliance,Carla Souza,Venda direta,Parcelado,5,5825.41,3947.11
2026-04-09,PED-01054,Sul,PR,Infraestrutura,Switch Gerenciável,Bruno Silva,Venda direta,Pago,5,2003.06,1305.9
